path,local_jitter,local_shimmer,min_intensity,relative_min_intensity_time,max_intensity,relative_max_intensity_time,mean_intensity,stddev_intensity,q1_intensity,median_intensity,q3_intensity,voiced_fraction,min_pitch,relative_min_pitch_time,max_pitch,relative_max_pitch_time,mean_pitch,stddev_pitch,q1_pitch,q3_pitch,mean_absolute_pitch_slope,pitch_slope_without_octave_jumps,min_hnr,relative_min_hnr_time,max_hnr,relative_max_hnr_time,mean_hnr,stddev_hnr,min_gne,max_gne,mean_gne,stddev_gne,sum_gne,band_energy,band_density,band_energy_difference,band_density_difference,center_of_gravity_spectrum,stddev_spectrum,skewness_spectrum,kurtosis_spectrum,central_moment_spectrum,f1_mean,f2_mean,f3_mean,f4_mean,f1_median,f2_median,f3_median,f4_median,formant_dispersion,average_formant,mff,fitch_vtl,delta_f,vtl_delta_f,source,class
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_keep_fear.wav,0.0074876979243376045,0.04426627979022014,30.608730584038504,0.8711471813382438,69.78910101119172,0.16208449557773572,55.32146875042936,11.392027250755921,45.808559097500314,271.3959058225958,63.520478561420425,0.5914634146341463,226.61085169473535,0.5415644395204866,321.5722211656071,0.831233529713741,273.0843715389496,16.114640662226087,264.22381644936866,279.0764789967074,310.7829097328906,19.629214087003803,-226.84595632850738,0.8372017014202947,32.485524731169654,0.3830419513976605,18.554181317606194,9.371257265457684,0.0,0.8259015792145213,0.2691446465637124,0.3457176546645216,700.0452257122158,0.0010574473888271588,1.3218092360339485e-06,-1.8795295813887867,-10.330509981531355,557.2254334004887,978.4363400594752,6.410484343439125,44.90283028040443,6004662013.582416,383.89271891807005,1645.5867384166202,2490.44963388924,3680.3896815701346,330.293317400887,1683.7958876418331,2629.2290314274833,3696.1611539005817,1121.9559454998982,2084.8698475926963,1524.7271626486418,18.823121572618692,1057.1655765420921,16.553698293167248,TESS,female_fear
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_cause_fear.wav,0.007417346069455872,0.04398608058518704,23.545533057657888,0.6115641881732293,72.37151401050502,0.159054606928983,59.12114284993654,11.521012157534866,53.636159800239106,293.89064631913413,66.32738193374057,0.7108433734939759,251.11961770379713,0.5721441736653163,365.97913449639657,0.9075503201313808,297.31861495945714,19.242639792605363,287.7553231678372,303.22497225839913,372.250488923825,21.43496391759166,-227.21717878444045,0.9219689131695995,44.18455615219909,0.9102214230867642,20.975625753754713,7.328293134782881,0.0,0.8268312243398096,0.2555528580332093,0.3294880666304599,664.6929837443773,0.0018166728823309527,2.2708411029136908e-06,0.9461130901060509,-7.504867310036517,602.0223606268951,713.4174373561319,8.478542538799024,87.41654082515102,3078593612.4287896,470.50359910557563,1353.6141905552706,2498.047277711355,3670.7334731862647,411.8897158710898,1208.6214026127564,2591.195870629685,3597.908447813499,1062.0062439808032,1952.4038592317575,1467.7611730380802,19.217596544048604,1004.264105036959,17.425695006151756,TESS,female_fear
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_dime_fear.wav,0.009601831120508742,0.04739191940900192,31.13883947945109,0.6740490254883045,67.37203631216425,0.7274526044358522,56.42298963998016,8.856251579002839,51.228474835629314,297.46577723671874,62.75649415468193,0.7643312101910829,237.7228641924297,0.29192063263181806,395.9053727873789,0.9431255598599296,298.77822326331903,33.369737901518576,275.20658271917483,307.87568526384086,384.69341722107873,21.983500011829666,-228.4658700324651,0.9621734458940906,54.29684946145273,0.9498220008437857,18.787342694188254,7.504922573636435,0.0,0.8288483287885088,0.27062414460285483,0.3480017387079825,703.8934001120253,0.0006763587462943064,8.454484328678829e-07,-0.9862102229971842,-9.437190623139752,578.1368904125187,771.218265604985,8.17233101287819,81.64196295868366,3748675688.7137227,477.6799567114981,1372.1394867917068,2468.900698791822,3777.3318590054987,397.75944514079055,1299.764663470155,2555.264524324587,3704.5019734354846,1102.2475094315648,1989.3226515927543,1487.3484688489632,18.96240892978914,1023.9259493148232,17.0910796935173,TESS,female_fear
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_pain_fear.wav,0.012766686611339579,0.0510936632901092,22.105438923513056,0.060477435313998115,73.19356508346867,0.7222554063070914,56.797591100312125,11.398709096208808,50.96799921338312,283.37192385224716,64.05955249093425,0.7294117647058823,242.20458363699169,0.602674028564789,393.44941541980666,0.9320659090446093,289.7373292718575,31.126249335490723,269.0495058857801,296.5299208442651,494.1116203045693,28.737747776197768,-228.37552792827188,0.9488396539939188,53.394017635450616,0.937466262023354,21.194479219508082,6.197890994470502,0.0,0.8679605221306309,0.2869196344183616,0.36802603679119916,746.2779691221585,0.0010009876731247001,1.2512345914058753e-06,-3.2256492357180875,-11.676629635860657,409.23667896916623,629.6549539175462,8.847474805402598,107.59088236715026,2208651570.2275767,419.8337222993964,1569.4367633629947,2533.037548007159,3764.2194972431917,390.3435552960334,1593.4672462697931,2611.015366806079,3755.26009075488,1121.638845152949,2087.5215647816963,1571.483773383198,17.989012508394616,1059.8248277004755,16.51216271086055,TESS,female_fear
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_death_fear.wav,0.013702230627488935,0.07429932394821592,31.418500506431634,0.9689671628351952,70.27909008277457,0.7328341380702125,54.637751308994986,10.147443244094639,47.11115370783686,295.74347236866123,62.13428645886014,0.6619718309859155,247.6744239636781,0.5468920852900617,410.1073869181542,0.8312567270807216,310.9872503037532,42.862832384386195,282.5949531915588,342.7800128767216,857.1136646867033,45.75456045968653,-226.98298488835064,0.5309133627845466,30.01661443760771,0.3368820873433469,18.239354074389684,6.721602141661355,0.0,0.9034087959930611,0.3131457084232657,0.40050083867042957,814.4919876089142,0.0005809953734151903,7.262442167689879e-07,-1.1748563396263851,-9.625836739768953,613.4579626055628,818.2878111462804,7.775975035183568,75.10514441328206,4260622966.9747806,452.0828748924128,1493.6417040198958,2414.7283058892854,3854.722067479403,385.1666342146748,1534.7306151221107,2495.0761868552354,3722.8011219263894,1112.5448292372382,2034.4436395296025,1530.7653237094119,18.45215472462696,1036.2939825557598,16.887099891133815,TESS,female_fear
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_gas_fear.wav,0.010686709286656037,0.049615146310352826,21.074728623162358,0.9389197206426402,74.01355309974453,0.623335304536979,57.85968597731932,13.622315988321231,47.33044954375785,315.77929672040455,67.78426093917403,0.6578947368421053,283.6779756256464,0.222493104815637,412.24303299162455,0.7935509295101815,322.67913086980747,24.336811518890826,308.2815899076577,328.93210322909476,512.504071716848,26.42831241644773,-226.8924755561057,0.8147127222982217,47.02869066226774,0.21742556812940705,20.55583968577987,5.961822960933518,0.0,0.8720387507817674,0.28921359125012847,0.37056331757617056,752.2445508415841,0.0019366337988724848,2.420792248590606e-06,0.7850469210614617,-7.665933479081106,674.0183347851319,677.0437247447792,7.068509207504742,76.90064608057412,2193703759.1714835,530.9740073317969,1516.334343764149,2415.357455881168,3753.7290284994183,440.2963694085654,1538.5028749488197,2494.3654262819236,3732.2294677567734,1097.311032782736,2051.3485345990202,1584.685040077821,17.72141323532209,1039.3628190467157,16.837238815268257,TESS,female_fear
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_white_fear.wav,0.0061541116543817045,0.051859538525803155,26.409775411344743,0.9641544894305948,70.66868068299519,0.23403591962963322,59.342666498372814,10.37848042110294,54.63424165696762,277.1770385406581,65.41411030567401,0.7643312101910829,256.68883891224556,0.3540828243601129,344.3343414241104,0.1877348130506835,279.59733627259743,14.921482533182203,271.0075287687267,282.41317126952015,331.04211611714385,20.13989696864412,-228.13533892292838,0.6810294042444387,51.620333120035305,0.912057924675591,21.95502034314148,5.98011092858886,0.0,0.847883696775604,0.2796938176395537,0.35966665350089994,727.4836196804791,0.0014796484277579964,1.8495605346974955e-06,-1.2252924808320727,-9.676272880974642,515.2078396223116,711.5326638275702,9.342390808335281,105.42075319899946,3365445452.077076,404.41595515660686,1350.5871025514375,2445.9617061985373,3536.070057840126,366.84954030511705,1315.3663233416096,2524.9645517479016,3492.7765731264017,1041.975677607095,1924.9892471302576,1436.283585448623,19.667831504913792,985.4096971655778,17.75911080471079,TESS,female_fear
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_loaf_fear.wav,0.008461562644869376,0.041801725364748715,26.719285959519258,0.03932507261458749,68.58944451862173,0.7529184941186493,57.7920250594483,10.329431912714643,52.317889544962696,279.82841726870777,65.28212081719093,0.7245508982035929,239.34990968872523,0.6045001112039367,351.50001068586005,0.1992666261848017,282.35280734845213,20.49044153837202,271.91123332891476,290.08792797229523,430.4206587912287,25.980199253722102,-227.46373142545818,0.8832423429037052,34.744322355243206,0.42931431070507337,20.279844723520135,9.122096877943342,0.0,0.8866452791400469,0.2919188441380234,0.37487602033193546,759.2809136029988,0.0012670924864854607,1.5838656081068258e-06,-1.5982527539976101,-10.049233154140179,531.608173131672,764.9244606929499,9.214809122010397,100.60938168525308,4124221581.2451134,384.9611558493843,1247.433373459152,2598.388427538602,3601.2100287733015,358.20390063150256,1109.6745559881645,2677.077604615044,3559.4914946625195,1067.0958646770057,1926.1118889743077,1395.0626606769324,20.408243454355677,999.7394298644964,17.50456116587492,TESS,female_fear
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_pearl_fear.wav,0.010975019802596105,0.04616151813013475,28.002274733301977,0.6809382650138823,69.3027566919257,0.7267914123442271,58.9061746455636,9.54568308363215,55.74100132707513,283.5990533241515,64.63425602467085,0.7350993377483444,251.86284812562806,0.30431682587191383,371.3666240730962,0.3748514016760793,282.68405757206426,21.103682550571005,266.0101216956396,292.1676467177118,375.7143403440457,22.292423943780236,-227.9387128632017,0.7292788550567445,47.10544545733567,0.7167027250487156,18.95231736626288,8.804311338088368,0.0,0.8063293993279749,0.26131332685756453,0.33435655781460966,679.6759631565253,0.0010615025604598562,1.3268782005748203e-06,-1.4705406724957735,-9.92152107263834,471.2908848923399,823.9308792521637,8.306278348641696,76.41581948379296,4645995870.04598,421.0588100947924,1228.857996908839,2237.0694702891014,3803.0756070556495,430.96871698731184,1058.8615305775595,2374.5861330015414,3772.713550616565,1113.9149445430844,1909.2824827957445,1421.9413022998299,19.93828418797326,997.368543524849,17.54617198789165,TESS,female_fear
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_knock_fear.wav,0.009186812094528627,0.0439226515761524,27.422617784103874,0.9049372259889882,69.67767923863668,0.1643507467546892,58.15367852286014,9.130847667310162,55.77400864450212,294.2282226423566,62.96132332804049,0.7866666666666666,253.69849039318302,0.6800168399732748,358.06892774757256,0.8269823008967475,293.0410060327071,19.318602714871844,280.5819303655117,306.2447094399874,445.37359441848156,25.754193935367503,-226.9593284098888,0.8898443113772455,35.675798798314766,0.688511139000848,19.8178802297034,8.568636062792642,0.0,0.7651643600359446,0.2458044808832438,0.3156650186238188,639.3374547773171,0.0008388413991576759,1.048551748947095e-06,-1.5374955181336567,-9.988475918276226,565.1457152526185,837.3871198824427,7.7862659426334355,70.15437237540036,4572019382.568897,426.976705509599,1283.9389278152166,2436.6363835724724,3731.0549029632634,346.9640483965707,1214.5548599658407,2558.012710288406,3688.0682225008823,1113.7013913681037,1951.8999602879248,1412.0524029982776,20.13558468738372,1014.2183270771976,17.25466749396255,TESS,female_fear
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_when_fear.wav,0.006289866769969191,0.04619976204336123,46.458895248677756,0.029055624844100736,70.91677619013907,0.19044780621441876,61.1175937667269,5.098005148009784,56.843045688351424,277.0277087672074,64.34419836607609,0.8571428571428571,226.43267545902856,0.6871127712345443,357.67276136754026,0.951843467119922,276.9538453210542,24.53633113082572,265.90888408494345,285.0914893436071,331.00663617316724,20.311996441539712,-228.41236175143797,0.9689144425043651,54.0652751695919,0.9568532266154726,21.077313896591345,7.7819437576753385,0.0,0.8669719456734939,0.28642887550529933,0.3679973455133338,745.0015051892835,0.0012963854863680554,1.6204818579600692e-06,-0.8863790616950774,-9.337359461837645,539.2201276229532,827.0801311842989,8.03842588370034,76.85310215956044,4547930043.247813,398.5043455259623,1338.1468541152335,2500.044962413982,3682.8356020613533,374.1660015982941,1342.5129195254217,2646.675307572962,3678.208212000888,1101.3474034675312,2010.3906101743914,1487.06496901805,19.0301322671774,1032.9175900487044,16.942300304107356,TESS,female_fear
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_mop_fear.wav,0.006312905396176936,0.05245289107769563,26.900775495658156,0.9264220440194987,69.13042438262735,0.18199050723394888,60.036395958617994,8.570737758562947,56.23776655092178,288.3436495133193,65.2689109696855,0.7597402597402597,258.332782856888,0.21807643846842564,319.50659607193325,0.5887190833606069,287.61715014707556,15.545714519881862,274.26041644115577,299.34889629176104,334.9925880752451,20.190484781483864,-225.43403840126345,0.9027875496895217,39.0801215228867,0.6858229036991516,21.369425738053074,8.518691458537926,0.0,0.779339765606512,0.24534775953626894,0.3153324270683486,638.1495225538355,0.0012372967339880382,1.5466209174850476e-06,-0.618036715786637,-9.069017115929206,556.7627765467886,658.4008319273063,9.054782237694553,105.56132228018254,2584336867.2771816,436.322556002467,1270.3473790135947,2453.6856803334344,3766.2656489683714,390.0466230043298,1170.3369977543816,2519.650499794322,3628.705797821353,1079.553058272341,1927.1849795935966,1429.3213465980507,19.776367034233502,997.6250166663941,17.541661152881858,TESS,female_fear
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_peg_fear.wav,0.011010067999109098,0.046828015178664896,27.45543096297991,0.6489079701332453,75.03444367449805,0.7519376156008998,61.26086096283546,10.43062529671484,55.32239102666324,302.7916113112004,67.13223321473319,0.7297297297297297,234.77403327840685,0.5841487719779961,466.4060405485685,0.695110936526427,307.5762459333273,35.16147393029615,293.71969255279873,310.67482424696436,650.7191323897658,26.82848724638081,-230.42070698787745,0.6884970064746837,47.112064034194916,0.7015085490636933,21.775740920908028,8.747428471001749,0.0,0.8984721119524487,0.30598169051230995,0.3917579372944454,795.8583770225182,0.0028099188969263854,3.5123986211579814e-06,2.3508932222309067,-6.100087177911661,578.9706475897397,680.3283788788633,9.305402988919157,110.0542245658949,2930157383.9210033,470.07352791900416,1594.731546339515,2512.842791448962,3751.1268669815368,392.98287607933446,1744.966957750937,2506.407455730449,3707.3911221645294,1104.802748695065,2087.9371029313124,1588.8036484796357,17.821295015732243,1050.2775924556215,16.66226160179595,TESS,female_fear
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_juice_fear.wav,0.008668440042879122,0.04446317225845069,39.26813873943397,0.9732106872524939,65.34011025468104,0.839114217245685,55.60592960051877,8.25045434373516,48.611421798019364,276.74946978114195,62.38768068735743,0.73125,247.87011266165578,0.5467878126859549,348.5751505197889,0.5794098153223866,284.1347805827789,23.91382003018429,268.6643055688925,291.4784941354067,371.4900645614064,22.51689380640914,-228.22414166509373,0.5703696927164269,33.879447927681404,0.3887972104314622,18.716477994293392,10.342014070623712,0.0,0.8746397940520473,0.2894869978158257,0.37225303931464643,752.9556813189627,0.000589181589334124,7.364769866676549e-07,-6.964536615645153,-15.41551701578772,511.2405294497219,924.6957819213718,6.814471186717066,54.579414417578505,5388014914.957415,378.5058626996807,1639.8301983755837,2532.768553359473,3699.987586816634,332.79743643541804,1639.5816735862757,2478.590700943244,3608.5219673068145,1091.9081769571321,2014.8729445679382,1486.3182119366227,19.23182982840018,1021.5273745966231,17.13121002450897,TESS,female_fear
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_hit_fear.wav,0.010699922921172347,0.048676389297824585,28.244000080324817,0.9391568991859868,68.15993188648204,0.19480678111589983,56.30169683102977,11.284758238406402,50.52105758489732,282.17566481215977,64.77427031732822,0.6730769230769231,239.87385571483662,0.6260225887380099,391.0574273897697,0.8855337013737322,288.2384485598249,25.170869956475947,274.1056179423101,292.4949005854385,465.4157874209753,27.100598188908254,-227.1200169627464,0.6598554371549621,42.36717891378771,0.647450701638137,18.528767441961886,8.703939017044023,0.0,0.8692149491521748,0.2847340396823114,0.3671305311258699,740.593237213692,0.0009735288307107576,1.2169110383884472e-06,-1.8126850292273213,-10.26366542936989,562.2830838767039,841.9159685983899,7.477874199378843,67.12259347031171,4462563359.431648,422.13302608158136,1544.301762985274,2412.9922649312443,3596.5856583323107,408.65632615258386,1674.8270696764896,2512.6567520419553,3467.63413016632,1019.6592680045787,2015.943569509337,1562.6929680821395,18.040020882166967,1006.4252430132398,17.38827610047315,TESS,female_fear
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_doll_fear.wav,0.007803494549153752,0.040072864688978554,25.871622312015386,0.9705860168344349,75.96997475066904,0.16944080981796186,61.487557684128184,12.614605943361612,53.21432141669735,319.22127457722553,69.70636313992344,0.676829268292683,278.3544454468505,0.5266143045687678,349.95902200674715,0.6386633860420301,319.60207555462785,17.444159824772207,309.46595497967104,335.1345038240435,344.50910594953723,18.968014288383824,-227.12471647463036,0.8731475594248264,55.085532696406936,0.6276519265109656,23.071827114849313,5.204241301099193,0.0,0.8831601943320299,0.29455569166914664,0.3771686766472683,766.1393540314505,0.004462425643489853,5.578032054362317e-06,2.1324575159513124,-6.318522884191255,644.2419619781809,581.411414207257,9.039634722631385,117.30839059476449,1776648617.5618072,475.19336327652945,1271.920670873164,2550.9610015812873,3759.010322932883,412.4475176432601,1053.5786923473443,2680.120377298176,3764.950686588907,1117.5010563152157,1977.7743184694218,1447.0625911411985,19.680567463972338,1031.6295306499649,16.963453914482606,TESS,female_fear
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_boat_fear.wav,0.010932354044156555,0.05524401679663965,25.385804595767006,0.6636012307757855,68.52555032163598,0.20396531424955788,55.01007315915209,10.970962959291548,49.27160416889759,294.37578559595767,63.13271337398498,0.6554054054054054,240.95227598801347,0.23447102378800536,426.84669345083813,0.9059538744389769,294.224826712317,28.492316224924625,275.83584501039724,308.2695559439641,547.6254596512238,31.136994565986335,-227.51189367035067,0.6089144541177743,43.95946155282467,0.5960090649996616,20.97150808844766,5.217011522298122,0.0,0.8467978880354412,0.278242484098995,0.35861502758010677,723.708701141486,0.0007558563428293971,9.448204285367463e-07,-2.070214536671892,-10.52119493681446,544.951983426392,736.5535835067905,8.663972690802069,94.45815116405623,3462024325.785498,397.1071253679153,1261.3373041097962,2546.5156276723296,3695.6652378669687,373.2352752641981,1197.935253044088,2657.5175755600985,3600.221620319524,1075.662115018442,1957.227431046977,1438.1538639166833,19.707983698245542,1010.861434629372,17.31196719995189,TESS,female_fear
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_road_fear.wav,0.007261817414456069,0.03809881567530828,33.00998958360599,0.9723231372549022,72.47923867676865,0.7061567368252877,61.945329737334575,8.492046671101281,59.385359471671485,286.9545106909286,67.78239111523337,0.8292682926829268,237.98553027850653,0.2658808552698496,326.08164603295916,0.8700345792702615,284.4796549827304,17.77312383742939,272.14868220082997,298.828421411475,290.3407247428701,17.99990179774088,-226.00628292409124,0.9039080882352941,30.35995044356585,0.6240409743599294,22.53098902328264,5.180922243661449,0.0,0.8474405627315036,0.25787992419227734,0.33189660939342025,670.7456828241134,0.0024155750938378152,3.019468867297269e-06,-0.3325153694802716,-8.78349576962284,506.75701660829804,460.5688235727313,11.825507676263264,209.57660392509763,1155322960.7513275,412.81351660678854,1227.109148359896,2410.4365761515287,3676.821917751545,371.6467110717939,1164.670538366393,2484.8454942332687,3653.4942399222828,1093.9491762834962,1918.6642458984347,1407.943736361903,20.113482207640878,996.7701303998405,17.556705870570298,TESS,female_fear
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_ripe_fear.wav,0.0049391805669498,0.04197023000913079,32.42965741107125,0.030491761857135268,72.98057678905934,0.22923639966906176,59.66871950420124,8.981225844076876,56.12997566550641,296.9972670711636,65.38545720680865,0.7302631578947368,275.387016712317,0.6657444379168543,342.82262581923794,0.17549955256093067,300.0793912652212,13.380021723613998,290.6871744710682,308.2617712717781,281.43374392624463,16.06117428466027,-227.02880507829565,0.8887579617834395,33.597456123341125,0.4530666166492394,22.918210179124102,5.042643319846491,0.0,0.8844398237621929,0.2909073828898428,0.37360963405294806,756.6501028964811,0.0014383026591068895,1.797878323883612e-06,-0.34666364856893017,-8.797644048711497,561.2858053421213,698.8483637324616,9.84887769607447,123.16733994055825,3361519248.0173926,426.481611767468,1348.399596796585,2325.802593477783,3796.780191946553,373.71843658915367,1261.6487338355673,2481.363065841702,3774.7406575670375,1133.6740736592947,1972.8677234583652,1449.6564861125676,19.51929383663637,1023.5396326255626,17.097530415221307,TESS,female_fear
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_seize_fear.wav,0.008848340256256257,0.0404799480221075,36.56612346099929,0.025361990200487544,68.44329229359008,0.7274932376652689,57.783027080649575,8.92446294367912,51.917495094068606,286.19059291031704,64.90306439938004,0.6588235294117647,260.7534029397437,0.5449388394876731,399.8185632678725,0.8777557842046845,294.6974054164576,26.862359065136136,280.2626099401149,300.89674473329615,347.64110476796424,19.563295528502287,-227.43633817161145,0.5548992827893106,33.065451692966235,0.7771804605414523,19.16630343626004,10.437009654071165,0.0,0.858841151383478,0.28224771652440633,0.3656104239219853,734.1263106799809,0.0011299916461796886,1.4124895577246108e-06,-6.850868176836945,-15.301848576979513,534.6930094561689,963.8436408953675,6.7707011376698,52.933093118968976,6062523058.032814,369.40522116601653,1689.780798681889,2590.4760430700508,3920.059412564629,336.4127423489984,1776.403054223204,2764.4999140717973,3867.2583778739036,1176.9485451749683,2186.143522129476,1589.8583404958156,18.112627200853456,1108.5459552498792,15.786445223243177,TESS,female_fear
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_reach_fear.wav,0.006725600267926928,0.041615342268948065,26.982821953989664,0.8706204544467158,69.48272507125161,0.22554396102828753,57.33942730454854,10.00648266025313,54.12386106604329,283.735113609898,63.35646640667862,0.7125748502994012,246.99194328371664,0.3019369460519922,341.96905450492585,0.6025571185415541,285.595735000428,22.600340381837622,267.81548765254956,299.1863121194086,367.35849414994584,22.147037258000836,-227.33570869997394,0.8516178588574171,35.13715471665249,0.7883966561379994,21.667067765526937,8.209424058194223,0.0,0.7785301721821035,0.2538850402834855,0.32523334898716755,660.3549897773458,0.0011804636640617662,1.4755795800772076e-06,-4.691426745651304,-13.142407145793872,469.2004104467313,700.9898811091953,9.212137964092749,97.65521295040543,3173187100.9584274,362.22450632359585,1482.4455619075807,2433.3158388915417,3920.0828493347276,323.50042149266926,1382.616206464179,2539.4998271910417,3964.7547964839328,1213.7514583304212,2052.5928129079557,1456.7507612566167,19.677512126552106,1069.5745655292367,16.36164561499349,TESS,female_fear
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_germ_fear.wav,0.007119791951996488,0.03443167742876268,29.10387163908449,0.6519110313397529,70.76835821373562,0.18183626745013204,59.35812114022816,9.728539225323773,53.380267311393794,291.45031732706207,66.23164159657725,0.7654320987654321,237.5733563490044,0.603139574299151,352.75712390726136,0.9744893878654003,290.2570814179643,20.103989354915154,277.9771513668962,302.0232380729329,305.02915912182107,18.230794722706786,-226.8614288491415,0.9768477266546344,40.32050069636978,0.584606752010762,23.398601168630375,5.5673196518873524,0.0,0.8579409059559296,0.27643064913618703,0.3554029300001525,718.9961184032225,0.0015281836683124917,1.9102295853906148e-06,-4.388916872995146,-12.839897273137716,462.2381498503192,622.8242234776055,10.024039606841137,126.00404335377812,2421805491.5133076,388.7592125407581,1362.7236489833144,2240.8739713379086,3699.18566686566,355.4234251278274,1201.8291543174414,2223.6097567146753,3722.4839039791464,1122.3534929504397,1875.8365600347724,1371.260751025842,20.647378136806864,979.4368333216083,17.86741054106722,TESS,female_fear
/home/alaa/Downloads/Concordia/TÉLUQ/ser/Explo_1/Audio Datasets/TESS Toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_sell_fear.wav,0.008196371584863256,0.051746427250902546,43.78406816980796,0.029417976115650484,70.75741294472398,0.18896997326418483,58.79781103631582,5.979749851006478,53.32868219141855,274.6657648887147,62.89625723075245,0.7124183006535948,223.36473124873513,0.5994442748963114,342.56744140273145,0.9369871338074178,279.1915414262167,21.970610245938346,269.1569828152961,284.7623705010747,391.3497114990714,24.077096990485536,-227.37428423457794,0.30818667504714015,46.014621888307204,0.2954267160722381,19.2212746285956,6.994981550976496,0.0,0.8125176223250202,0.2542535340028166,0.3270207141425941,661.3134419413259,0.0008837966721289601,1.1047458401612002e-06,0.9792855288018554,-7.471694871340713,692.0150276453846,1197.3489665844004,5.952358885887867,38.4331250017211,10217657464.916235,447.31665464812966,1325.2210686402357,2473.23530400073,3705.5412398861768,402.29196327802305,1332.0193791426902,2563.8756093728375,3789.0858191181383,1128.9312852800383,2021.8181927279225,1510.5003252468366,18.671538050420782,1041.4602114618392,16.803330369612713,TESS,female_fear
